label,tweet,index
1,watching innocence muslims. dude played muhammed must getting ton pussy now.,16855
2,whatever neymar trash,16856
1,today joints joints joints reserve wit niggah,16857
2,. running around town delivering food people. takes trash perfect boyfriend.,16858
1,would want play pussy? - *dead*,16859
1,birds feather flock 2gether. hoes friends hoes. bitter women bitter ones. haters hater,16860
1,club promoter tweet fucked another niggas bitch last night. lol successful nite tweet laugh. w,16861
1,i'm gonna hoe shit meet can't wait,16862
2,"welcome family, mia meli! new puppy adorable cute fluffy mutt baby girl",16863
1,bitches get cut everyday b,16864
1,cry like bitch every time chiefs fans friendly debates?,16865
1,"everything deserve reaction. think something i'm jump.no, bitch i'm focused money sad ass",16866
1,fck dem old hoes. double entree.,16867
1,invited fag?,16868
0,fucking hate niggers bruh.,16869
1,lmao nigga go beethoven bitch,16870
2,stuff like makes black people look retarded. expressing stupidity,16871
1,bitches u hate stop staring u halls,16872
1,"nudes safe me. *sends nudes* *calls homie* aye, hoe send trash ass nude, yu",16873
1,bitches relentless. curve hundred times still wants dick,16874
1,3 | amo los pies ; fuck yeah,16875
1,song truth. wanna fuck bestfriend one night onlyy think bitch yo bestfriend,16876
1,bitch said pussy pops severely thoe,16877
1,racist bitch world.,16878
1,i'm never playing flappy bird ever fuck game,16879
2,"yanks cocktail called irish car bomb , stuck two flakes ice cream cone called 9/11",16880
1,bitch.,16881
1,beyonc seems like bitch,16882
1,sometimes females fucking retarded bro. swear want kick y'all ovaries.,16883
1,bruh u pussy talk,16884
1,females know hoes really coolest chicks.all sex asides lmao,16885
1,boutta walk hoes,16886
1,can't date ghetto ass girl bruh,16887
2,monkey hell,16888
1,egg avi mentions 0 followers pussy bo dont want war .,16889
1,camo day! catch school huntin' basic bitches,16890
0,dumb bitch,16891
1,lol hell ya dey think nicca der,16892
1,"ya bitch aint bad nigga, aint got taste",16893
1,knw bitch niggas frm way back. u ah pussy 2000 u ah pussy now!,16894
1,i'd hit kardashian threw money bruh somebody would pull hoe idgaf is. nobody anyway lol,16895
1,ride nigga ya whole life new pussy fuck one night,16896
2,picture weibo made china's censors add big yellow duck list banned terms,16897
1,hate one random tear comes blinked like nigga stop bitch,16898
2,got get trash make breakfast frau start laundry y'all good till get back. cracker out!,16899
1,happy friday bitches,16900
1,niqqas talk bitches days.,16901
1,got dawg norris blue flames bday dat bitch even drink it. u pop alcoholic ass downed,16902
0,care tho cracker,16903
2,ghetto girl tries read class pt1 ; lmaooo,16904
1,dishing texas trash talking pts racist maybe gbush apologize sins hiding,16905
2,trash snd stars would scrape ur team snd pro teams.,16906
1,lmao im bein foreal fuck bitches like that!,16907
1,baby like left side bitch can't cuz street side twitter said ain't real,16908
1,might see bitch forget hit,16909
1,karma bitch. tables turn even person want not. can't stop either,16910
1,what's makeup called cheeks? call bitch spots lmao,16911
1,fuck lancaster bitches,16912
1,bitches behind annoying,16913
1,"far left looks best ask me, bitches try hard. yourself, especially thick",16914
1,"bro like really enjoy like eating pussy back. makes nasty, like nasty haha like eating ass 2",16915
2,"really one, aware yankees, always loved dodgers uniform!",16916
1,pussy lmao,16917
1,"invisible celestial judge killed spew hate palestinians, celebrities politicians would",16918
1,twitter hoe,16919
1,bitches middle school like,16920
1,niggas madd gay teachers giving niggas pussy snitching. incredible,16921
1,y'all virgo bitches gotta chill thinking y'all beyonc,16922
2,- u think hard hick hop 2get major air time stations w,16923
1,gonna put wanna eat pussy like saiyan mentions savage enough.,16924
2,wicked oreo,16925
1,fucking wigger stfu,16926
1,sister said step mom cunt. 3 love sister (,16927
1,rich dollaz always trynna snatch bitch. like bitch,16928
1,hope someday hoes find relationship instead ruining others,16929
0,managers stupid cunt yes said,16930
1,homie rockin bitch night meet ush ere,16931
1,big black bitches arguing,16932
1,cant wait! niggas wanna 45 pop viagra pop young bitches,16933
1,lil bitty bitch lingo,16934
1,height shit aint cute all. yall dumb hoes going public looking like jack bean stalk. http //,16935
1,many pretty bitches got sore throat voice.mostly red bones. turnoff,16936
1,guess i'm snapchat now? snapchat bitches. danvii . idea.,16937
1,shantrell tryna fight bitches da clinic n shut wanna wait til uh bitch sick try bump,16938
1,stop whacking shower queer boy!,16939
1,hood bitch gucci voice euphoric,16940
1,j cole fucking queer,16941
2,peace friend.only peace.i enemy.dont say word again.look facebook wall.one best friends ever moor,16942
1,u got 200k bitch nigga --al haymon antonio tarver,16943
2,"isis jihadis australia shoot man face, chanting isis stay",16944
1,bitches really marry rich ass niggas,16945
1,goodbye faggot,16946
1,"tell chick-fil-a cashier thank you, bitch say pleasure",16947
1,2nite bitches,16948
2,"wib plays next fri (5-16-14)at silverdome ballroom(21+) neillsville,wi charlie parr hobo nephews uncle frank! tickets 15$",16949
1,really hate poly bitches. man,16950
2,gotta love undignified sprint across yellow light transfer buses first one dawdling,16951
2,"calling teabaggers, conservatives bs via",16952
1,let hoes great,16953
1,i'm sorry. i'm sorry. can't fuc wit u mo hoe. i'm sorry,16954
2,people put blinkers seriously need crash pole something,16955
1,"1st time eating pussy, thought supposed literally eat ended biting clit really hard. havent",16956
1,marriage everyone. bitches want u sleepover sometimes,16957
2,"mashed potatoes , string beans , yellow rice , chicken",16958
1,hoes want sum good dick attention -all hbcu,16959
1,love people bitch athletes payed much. like they'd turn millions fuck ever!,16960
1,cus gt hoes,16961
1,"bitch beat losing twice lol 11, hater",16962
1,get ass back detroit ya fuckin' wigger!,16963
2,"bank robber wore zebra-print dress arrested, police say",16964
1,levar burton called shatner bitch lol.,16965
0,oh shut faggot get disease overused twitter,16966
1,"well.all say, fucked hoes made money",16967
1,kenna stfu? quit bein bitch tellin robby stop?! god.,16968
1,"everybody fuckin everybody bitch everybody wit shits, thats lifee",16969
1,momma keep talking like bitch gtf i'm twitter.,16970
1,"bird, would 1st person shit on.",16971
1,bored hoe auditorium hmu!,16972
1,bad bitch line tryna give brains,16973
1,i'm mexican enough real beaners yet mexican americanized beaners (,16974
2,use trap birds i'm fly like birdddd,16975
1,females damn near naked wondering niccas jus wanna fuk lol,16976
1,killing bitches go body body,16977
1,wanna apologize bitch day. way emotions set up.,16978
1,hoe association real thing? yes.,16979
1,"i'm fuckin wit october new shit , bitch cold",16980
1,bitch anything except average,16981
1,dressed cat halloween basic. .or pussy,16982
1,sideline bitch tell everything need hear listen. ultimately wants man dgaf,16983
2,mass. gop gov.-elect charlie baker driver's licenses illegal aliens == amnesty,16984
1,"cut hoes right really need , ion really know girl believe u",16985
2,oreo ice cream cake ;,16986
2,15 y/o totally understood 'twin peaks'. 40 y/o can't seem follow 'the great outdoors' goldfish crackers,16987
1,smh bitch sellin ass,16988
1,hard real nigga niggas got bitch tendencies,16989
1,like call mcsully like bad bitches pour honey silky body even 90s,16990
1,bitches moral comes sex. convenient them. otherwise hoe th,16991
1,"hate someone, everything offensive. look bitch eating crackers like damn place!",16992
1,money can't buy love pay pussy,16993
2,good ol' charlie.,16994
1,love bad bitches that's fuckin problem,16995
1,curve im going assume pussy trash favor,16996
1,baby girl pussy looking vacant.,16997
1,really. 3 hours find paper work retarded. tarrant county courts suck. waste oft,16998
1,bitch meet,16999
1,wack ass hoes,17000
1,wtf bitch! dasss ain't come practice,17001
1,andrew bynum got traded waived next day. nigger can't keep job,17002
0,im going murder fucking cunt,17003
2,real talk byes nothin! whole nfc south glad bag trash year none teams chance making playoffs!,17004
2,i've also seen lot we're democrats we're charlie baker! ad makes want scr,17005
1,hate cookie built bitch,17006
0,faggot,17007
1,bitch ass.,17008
1,"yeah, bitches aint shit tho",17009
1,i'm fasho hoe then! tbretreat 21+? i'm hoe real time!,17010
1,bitch goin off!,17011
1,"ayy fag , still party tonight ?!",17012
2,god damn zebras every virginia possession whistle blows geeze.,17013
2,favorite episode friends one blacks mysteriously vanish unemployed white people find affordable ho,17014
1,smoke wit bitch nap let play music bet 100 turn boosie slow shit,17015
1,fucking bad bitch gone need money lil homie!,17016
1,"got legacy bitches, fuck yall legacy",17017
1,ain't nobody offending u fuckin peckerwoods despise good white ungrateful honkey,17018
1,yes u hoe,17019
0,hate mom says trying move here. like bitch reason trying place live.,17020
1,pepsi cola ladies pussy taste like?,17021
2,"gone once, dog ran coon transformer pole, picked one shot-and still electricity!",17022
1,bro fuck leaving! lol great time forgot bros back ho,17023
1,ill slap hoe,17024
1,feelin like bitch want. feelin like hoes bitch want me.,17025
1,cheated 10% bitches tf lol nobody even wanted committed shit,17026
2,must russian birds! russian birds known invading chiminea.,17027
2,"baked montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar chives yellow mashed",17028
2,"dear god, make bird fly far, far far away",17029
1,look like bitch?,17030
1,deans crying needs pee peter keeps saying nigger,17031
1,son bitch can't wait till baseball back. eric asp ast time,17032
1,she? ill fight bestie bitch class wanna copy homework blackboard disc,17033
1,real niggas speaking bitch u better listen.,17034
1,tell sounds stupid? pretending female talking guy. faggot,17035
1,world war z netflix yasssss bitch yasssss,17036
1,look pussy,17037
1,still give fuck bout bitch dude,17038
1,last prison. bitches would eat alive.,17039
1,"so, olympics brazil yet what? mean, yay sports! what? stop looking like, you, queer?",17040
2,saw dawn planet apes. one better moves i've seen year. know wanted apes,17041
0,us beaners pissed like robert jew ref stopped,17042
1,i'm gonna go ape shit uchida,17043
1,bitch better disappoint me. madonna britney xtima new single baby dont lie coming monday!,17044
2,ewwww nips def perfect,17045
2,he's trash early call austin rivers draft bust ?,17046
2,pity parties trash throw .,17047
1,drinking bitch beer outta badass kuzie,17048
1,live constant fear shit bird well actually fucking happened sooooo.,17049
1,gotta sell ugliness ugly bitches stuck . like bish,17050
2,"cheez-its, honey bbq lays, oreos monstrous glass 2% right now. i'm skinny-fat poster boy.",17051
2,i'm gonna ghetto color stain sharpie ctfu,17052
1,suck dick hoe,17053
1,"yeah im livin right, bitches dead wrong",17054
1,that's know lying getting pussy.talking tasting like water fruit shit.tf that?,17055
1,donno demz iz? ima bout get white gurll ghetto asses find out.,17056
2,"derrrrrrr, 1st songs actually good compared trash, +++ shes showman omg",17057
1,selena mothered hoes,17058
1,-not every nigga pressed pussy.specially yours.,17059
2,big bird spoken ; weak !,17060
1,"niggas drop outta high school get job mcdonalds talkin bout grind lmao okay, grind oreo mcflurr",17061
1,"fucking lying cunts man, gotta love",17062
1,black girls ghetto .,17063
1,go die hole bitches,17064
1,im fat bitch,17065
1,"bij vraag wat naam van de engels des doods,dacht eerst robert.ik israel.uhm iets met gargamel,hoe heet die kat ook al weer.oja azrael",17066
1,twitter. that's folks do. folks mad someone calls nigger here.,17067
1,lol wyo bitch,17068
2,jigg,17069
1,comcast stop twat actually work thanks,17070
2,free bird!,17071
1,u ain't sailor moon bitch,17072
1,can't fuck sentimental bitches.,17073
1,"close eyes let world paint thousand pictures, one good girl worth thousand bitches.",17074
1,"i'm mature enough eat pussy time too, eating ass disrespect.",17075
1,fell love pussy never even got.,17076
1,bitch,17077
1,"hoe dm'd sayin never give dreams .fuckin fortune cookie ass hoe, fuck dm's",17078
1,ready bounce dis bitch,17079
2,international law enforcement operation disrupts shylock banking malware - pcworld international law enforcem.,17080
1,ross pulling hoes,17081
2,"never games, obsessed angry birds. took long ccs. scared. lol",17082
1,"well,is gonna take da bitch naw?",17083
1,bitches,17084
1,2 3 hoes everything,17085
1,screw little porch monkey!,17086
2,guinea fowls seem.,17087
1,pussy,17088
1,hoe cookie crisp cop case.,17089
1,croquettes hoes,17090
2,"yesterday, saw red hair do, streaks orange yellow it. combed like woody wood pecker. and.",17091
1,"used 50 niggas, 20 em got murked, 20 em turned pussy, 10 put work",17092
1,talk like that. search lying evil cunt guess what? came top x,17093
1,lol nigga walk hoe looking girls even wanna buy nothing,17094
